"","site_code","site_type","site_name","region","ca_mpa_name_short","site_pair","mpa_status","mpa_type","latitude","longitude","mpa_type.1","year","month","month_num","day","bruv","species_code","common_name","genus","species","family","order","class","subclass","trophic_group","broad_trophic","targeted","geog","op_code","max_n","taxonomic_unit"
"2059","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,4,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2019830_4",1,0
"2060","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,4,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2019830_4",1,0
"2061","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,4,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2019830_4",1,1
"2062","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2019830_5",1,1
"2063","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_2019830_5",1,1
"2064","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2019830_5",NA,0
"2065","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,NA,"unknown flatfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2019830_5",1,1
"2066","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",8,"Doran_2019830_5",1,1
"2067","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2019830_5",1,1
"2068","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,5,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2019830_5",1,0
"2069","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,6,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2019830_6",1,1
"2070","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,6,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2019830_6",1,0
"2071","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,6,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2019830_6",2,0
"2072","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2019,"August",8,30,6,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2019830_6",2,1
"2073","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,1,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_2020928_1",1,1
"2074","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,1,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2020928_1",1,0
"2075","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,1,"CAGG","shiner perch","Cymatogaster","aggregata","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_2020928_1",9,1
"2076","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,1,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2020928_1",1,0
"2077","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,1,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_1",1,1
"2078","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,2,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_2",1,1
"2079","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,2,NA,"bell jellies",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_2",1,1
"2080","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,3,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_2020928_3",6,1
"2081","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,3,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2020928_3",2,0
"2082","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,3,"CAGG","shiner perch","Cymatogaster","aggregata","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_2020928_3",5,1
"2083","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,3,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2020928_3",2,0
"2084","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,3,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_3",1,1
"2085","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,3,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_3",1,0
"2086","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,4,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_2020928_4",1,1
"2087","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,4,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2020928_4",1,0
"2088","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,4,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2020928_4",1,0
"2089","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,4,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2020928_4",1,0
"2090","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,4,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_4",1,1
"2091","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,4,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_4",1,0
"2092","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,5,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2020928_5",1,1
"2093","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,5,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_2020928_5",1,0
"2094","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,5,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_5",1,1
"2095","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,5,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_5",1,0
"2096","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,6,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_2020928_6",1,1
"2097","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,6,NA,"unknown flatfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_6",3,1
"2098","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"September",9,28,6,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_2020928_6",4,1
"2099","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,1,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_1",1,1
"2100","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,1,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_20201025_1",1,0
"2101","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,2,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_2",2,0
"2102","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,2,"ARHO","redtail surfperch","Amphistichus","rhodoterus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_2",2,1
"2103","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,2,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_2",1,0
"2104","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,2,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_20201025_2",1,0
"2105","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,2,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_20201025_2",1,1
"2106","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,2,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_20201025_2",1,0
"2107","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,3,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_3",1,1
"2108","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,3,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_3",1,0
"2109","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,3,"ARHO","redtail surfperch","Amphistichus","rhodoterus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_3",1,1
"2110","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,3,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_20201025_3",1,0
"2111","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",8,"Doran_20201025_3",1,1
"2112","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,3,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_20201025_3",1,1
"2113","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_4",2,1
"2114","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_4",1,0
"2115","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,"ARHO","redtail surfperch","Amphistichus","rhodoterus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_4",1,1
"2116","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_4",2,0
"2117","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_20201025_4",2,0
"2118","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",8,"Doran_20201025_4",1,1
"2119","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_20201025_4",1,1
"2120","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,4,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_20201025_4",1,0
"2121","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,5,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_5",1,1
"2122","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,5,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_5",3,0
"2123","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,5,"ARHO","redtail surfperch","Amphistichus","rhodoterus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_5",1,1
"2124","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,5,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_5",2,0
"2125","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,5,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_20201025_5",1,0
"2126","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,5,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",8,"Doran_20201025_5",1,1
"2127","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,6,"AKOE","calico surfperch","Amphistichus","koelzi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",8,"Doran_20201025_6",4,1
"2128","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,6,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_6",2,0
"2129","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,6,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,8,"Doran_20201025_6",3,0
"2130","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,6,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,8,"Doran_20201025_6",1,0
"2131","Dora","Ref","Doran","North","","D","Reference","",38.313565,-123.03814,"",2020,"October",10,25,6,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Doran_20201025_6",1,1
"2132","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,1,NA,"unknown flatfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_1",2,1
"2133","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,1,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_1",3,1
"2134","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,1,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2020731_1",1,0
"2135","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,2,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",7,"Drakes_2020731_2",1,1
"2136","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,2,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",7,"Drakes_2020731_2",1,1
"2137","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,2,NA,"unknown skate","Beringraja",NA,"Rajidae","Rajiformes","Elasmobranchii","Neoselachii","benthic macroinvertiore",NA,NA,7,"Drakes_2020731_2",1,1
"2138","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,2,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_2",1,1
"2139","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,2,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_2",2,1
"2140","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,2,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_2",1,0
"2141","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,3,NA,"unknown flatfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_3",1,1
"2142","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2019,"July",7,31,3,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2019731_3",3,1
"2143","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,3,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2020731_3",2,0
"2144","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",7,"Drakes_2020731_4",1,1
"2145","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,"HELL","silver surfperch","Hyperprosopon","ellipticum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",7,"Drakes_2020731_4",16,1
"2146","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,NA,"unknown fish",NA,NA,"Fish",NA,"Actinopteri","Teleostei",NA,NA,NA,7,"Drakes_2020731_4",1,0
"2147","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,NA,"unknown flatfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2020731_4",1,1
"2148","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",7,"Drakes_2020731_4",1,1
"2149","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,NA,"dungeness crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2020731_4",2,1
"2150","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2020731_4",2,0
"2151","Drak","MPA","Drake's","North","Point Reyes SMR","D","MPA","SMR",38.026893,-122.961541,"SMR",2020,"July",7,31,4,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Drakes_2020731_4",1,0
